project_id,article_id,url,pdf_url,is_fulltext,is_duplicate,is_include_ab,is_include_ft,tags,cite_id
138103,5136365,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136365/5136365_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136365/5136365_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,1,Disability or impairment;Observational;Systematic review;Pediatric;Case control study;All health outcomes,2055_187
138103,5136366,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136366/5136366_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136366/5136366_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,1,All health outcomes;Meta-analysis;Systematic review;Hospitalized vs non-hospitalized,2055_188
138103,5136367,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136367/5136367_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136367/5136367_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,1,Systemic manifestations;Psychological manifestations;Systematic review;Pediatric;Meta-analysis;SARS-CoV-2 or COVID-19;Cardiopulmonary manifestations,2055_189
138103,5136368,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136368/5136368_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136368/5136368_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,0,Meta-analysis;Systematic review;All health outcomes;Health Care Worker,2055_190
138103,5136369,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136369/5136369_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136369/5136369_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,1,Psychological manifestations;Systematic review;Pediatric;Meta-analysis;SARS-CoV-2 or COVID-19,2055_191
138103,5136370,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136370/5136370_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136370/5136370_18d2072e-0ff7-44e6-8a00-77bf2ac69e82.pdf,1,0,1,1,Meta-analysis;Systematic review;All health outcomes,2055_192
138103,5136371,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136371/5136371_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136371/5136371_18d2072e-0ff7-44e6-8a00-77bf2ac69e82.pdf,1,0,1,1,Hospitalized vs non-hospitalized;Systematic review;Meta-analysis;All health outcomes,2055_193
138103,5136372,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136372/5136372_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136372/5136372_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,1,COVID-19 Hospitalized;Meta-analysis;SARS-CoV-2 or COVID-19;Systematic review;Cardiopulmonary manifestations,2055_194
138103,5136373,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136373/5136373_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136373/5136373_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,1,Neurological and neuromuscular manifestations;Systematic review;Meta-analysis,2055_195
138103,5136374,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136374/5136374_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136374/5136374_95fae863-cd30-4e89-bd46-5269f4b7ba3f.pdf,1,0,1,1,Meta-analysis;Systematic review;All health outcomes,2055_196
138103,5136375,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136375/5136375_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136375/5136375_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,1,Systematic review;Meta-analysis;Cardiopulmonary manifestations,2055_197
138103,5136376,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136376/5136376_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136376/5136376_05f5341a-703a-442b-8b22-c352a957350b.pdf,1,0,1,1,Neurological and neuromuscular manifestations;Meta-analysis;Systematic review,2055_198
138103,5136377,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136377/5136377_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136377/5136377_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,1,Systematic review;Meta-analysis;COVID-19 Hospitalized;Risk factors,2055_199
138103,5136378,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136378/5136378_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136378/5136378_2756d768-9b55-45d4-a896-b944f0fe93d6.pdf,1,0,1,1,Meta-analysis;SARS-CoV-2 or COVID-19;Systematic review;Systemic manifestations;Vaccine effectiveness;Vaccinated,2055_200
138103,5136379,,,,0,0,,,2055_201
138103,5136380,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136380/5136380_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136380/5136380_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,1,Psychological manifestations;Neurocognitive manifestations;Systemic manifestations;Systematic review,2055_202
138103,5136381,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136381/5136381_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136381/5136381_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,1,Scoping review;Systemic manifestations;Neurocognitive manifestations;Psychological manifestations,2055_203
138103,5136382,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136382/5136382_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136382/5136382_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,1,Psychological manifestations;Meta-analysis;Systematic review;Athletes,2055_204
138103,5136383,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136383/5136383_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136383/5136383_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,1,Systematic review;Meta-analysis;Cardiopulmonary manifestations,2055_205
138103,5136384,,,,0,0,,,2055_206
138103,5136385,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136385/5136385_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136385/5136385_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,1,Cardiopulmonary manifestations;Systematic review,2055_207
138103,5136386,,,,0,0,,,2055_208
138103,5136387,,,,0,0,,,2055_209
138103,5136388,,,,0,0,,,2055_210
138103,5136389,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136389/5136389_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136389/5136389_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,1,Systematic review;Meta-analysis;Cardiopulmonary manifestations,2055_211
138103,5136390,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136390/5136390_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136390/5136390_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,1,Disability or impairment;Meta-analysis;SARS-CoV-2 or COVID-19;Systematic review;Adult,2055_212
138103,5136391,,,,0,0,,,2055_213
138103,5136392,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136392/5136392_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136392/5136392_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,1,Narrative review;All health outcomes,2055_214
138103,5136393,,,,0,0,,,2055_215
138103,5136394,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136394/5136394_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136394/5136394_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,1,Risk factors;Meta-analysis;Systematic review,2055_216
138103,5136395,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136395/5136395_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136395/5136395_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,1,Systematic review;Risk factors,2055_217
138103,5136396,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136396/5136396_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136396/5136396_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,1,Risk factors;Diabetes;Systematic review;Meta-analysis;Cohort study,2055_218
138103,5136397,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136397/5136397_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136397/5136397_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,1,Meta-analysis;Systematic review;Diabetes;Risk factors,2055_219
138103,5136398,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136398/5136398_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136398/5136398_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,1,Systematic review;Meta-analysis;SARS-CoV-2 or COVID-19;Cardiopulmonary manifestations,2055_220
138103,5136399,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136399/5136399_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136399/5136399_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,1,Scoping review;Risk factors;Diabetes,2055_221
138103,5136400,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136400/5136400_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136400/5136400_2756d768-9b55-45d4-a896-b944f0fe93d6.pdf,1,0,1,1,SARS-CoV-2 or COVID-19;Pediatric;All health outcomes,2055_222
138103,5136401,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136401/5136401_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136401/5136401_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,1,Systematic review;Biomarkers,2055_223
138103,5136402,,,,0,0,,Meta-analysis,2055_224
138103,5136403,,,,0,0,,Meta-analysis;Cardiopulmonary manifestations;SARS-CoV-2 or COVID-19;Pediatric;Systematic review;Vaccine effectiveness;RCTs;Vaccinated,2055_225
138103,5136404,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136404/5136404_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136404/5136404_05f5341a-703a-442b-8b22-c352a957350b.pdf,1,0,1,1,RCTs;Musculoskeletal  manifestations;Pediatric;Scoping review;Cohort study;Cross-sectional study;Case reports,2055_226
138103,5136405,,,,0,1,0,SARS-CoV-2 or COVID-19;Pediatric;Vaccine effectiveness,2055_227
138103,5136406,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136406/5136406_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136406/5136406_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,0,Neurological and neuromuscular manifestations;SARS-CoV-2 or COVID-19,2055_228
138103,5136407,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136407/5136407_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136407/5136407_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,1,Cohort study;Scoping review;Other health outcomes,2055_229
138103,5136408,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136408/5136408_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136408/5136408_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,1,Neurological and neuromuscular manifestations;Systematic review,2055_230
138103,5136409,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136409/5136409_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136409/5136409_18d2072e-0ff7-44e6-8a00-77bf2ac69e82.pdf,1,0,1,1,Systematic review;Meta-analysis;All health outcomes,2055_231
138103,5136410,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136410/5136410_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136410/5136410_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,0,All health outcomes,2055_232
138103,5136411,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136411/5136411_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136411/5136411_2756d768-9b55-45d4-a896-b944f0fe93d6.pdf,1,0,1,1,Outcome: Sequelae;Disability or impairment;Cohort study;Systematic review;Pediatric,2055_233
138103,5136412,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136412/5136412_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136412/5136412_2756d768-9b55-45d4-a896-b944f0fe93d6.pdf,1,0,1,1,Systematic review;SARS-CoV-2 or COVID-19;Systemic manifestations,2055_234
138103,5136413,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136413/5136413_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136413/5136413_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,1,SARS-CoV-2 or COVID-19;Scoping review;All health outcomes,2055_235
138103,5136414,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136414/5136414_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136414/5136414_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,1,All health outcomes;Rapid review;Adult;Cohort study;Meta-analysis,2055_236
138103,5136415,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136415/5136415_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136415/5136415_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,1,SARS-CoV-2 or COVID-19;Disability or impairment;All health outcomes,2055_237
138103,5136416,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136416/5136416_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136416/5136416_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,1,Disability or impairment;Neurological and neuromuscular manifestations;Meta-analysis;Narrative review;Systematic review,2055_238
138103,5136417,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136417/5136417_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136417/5136417_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,1,Systematic review;Meta-analysis;Observational;All health outcomes,2055_239
138103,5136418,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136418/5136418_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136418/5136418_09f523d1-a00f-4c51-bca1-083718529338.pdf,1,0,1,1,Neuropathic pain;Meta-analysis;Systematic review,2055_240
138103,5136419,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136419/5136419_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136419/5136419_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,1,Systematic review;Other health outcomes,2055_241
138103,5136420,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136420/5136420_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136420/5136420_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,1,Cardiopulmonary manifestations;Systematic review;Adult,2055_242
138103,5136421,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136421/5136421_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136421/5136421_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,1,Adult;Systematic review;Cohort study;Cross-sectional study;Case control study;RCTs;All health outcomes,2055_243
138103,5136422,,,,0,0,,Neurological and neuromuscular manifestations;Systematic review,2055_244
138103,5136423,,,,0,0,,Systematic review;RCTs,2055_245
138103,5136424,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136424/5136424_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136424/5136424_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,1,Disability or impairment;Systematic review;Cross-sectional study;Cohort study;Quality of Life,2055_246
138103,5136425,,,,0,0,,Other,2055_247
138103,5136426,,,,0,0,,Other;Scoping review,2055_248
138103,5136427,,,,0,0,,Systematic review;RCTs,2055_249
138103,5136428,,,,0,0,,Systematic review,2055_250
138103,5136429,,,,0,0,,,2055_251
138103,5136430,,,,0,0,,Systematic review,2055_252
138103,5136431,,,,0,0,,,2055_253
138103,5136432,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136432/5136432_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136432/5136432_95fae863-cd30-4e89-bd46-5269f4b7ba3f.pdf,1,0,1,1,Systematic review;Meta-analysis;Systemic manifestations;COVID-19 Hospitalized,2055_254
138103,5136433,,,,0,0,,Systematic review,2055_255
138103,5136434,,,,0,0,,Systematic review;Meta-analysis,2055_256
138103,5136435,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136435/5136435_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136435/5136435_2756d768-9b55-45d4-a896-b944f0fe93d6.pdf,1,0,1,1,Systematic review;Neurological and neuromuscular manifestations,2055_257
138103,5136436,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136436/5136436_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136436/5136436_05f5341a-703a-442b-8b22-c352a957350b.pdf,1,0,1,1,Cardiopulmonary manifestations;Systematic review;Meta-analysis,2055_258
138103,5136437,,,,0,1,0,Meta-analysis;Systematic review;Imaging,2055_259
138103,5136438,,,,0,0,,,2055_260
138103,5136439,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136439/5136439_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136439/5136439_20230525062703735.pdf,1,0,1,1,Review of reviews;All health outcomes,2055_261
138103,5136440,,,,0,0,,Systematic review;Meta-analysis,2055_262
138103,5136441,,,,0,0,,Systematic review;All health outcomes,2055_263
138103,5136442,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136442/5136442_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136442/5136442_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,1,Systematic review;Musculoskeletal  manifestations,2055_264
138103,5136443,,,,0,0,,,2055_265
138103,5136444,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5136444/5136444_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5136444/5136444_95fae863-cd30-4e89-bd46-5269f4b7ba3f.pdf,1,0,1,1,Systematic review;Meta-analysis;All health outcomes;Comprehensive review,2055_266
138103,5203375,,,,0,0,,Review type: Literature review,2055_267
138103,5203376,,,,0,1,0,Narrative review;Systemic manifestations,2055_268
138103,5203377,,,,0,1,0,Neurological and neuromuscular manifestations;Narrative review,2055_269
138103,5203378,,,,0,1,0,Reproductive;Comprehensive review,2055_270
138103,5203379,,,,0,0,,,2055_271
138103,5203380,,,,0,1,0,Comprehensive review;All health outcomes;Adult;Elderly individuals,2055_272
138103,5203381,,,,0,0,,,2055_273
138103,5203382,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203382/5203382_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203382/5203382_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,0,Cardiopulmonary manifestations;Comprehensive review,2055_274
138103,5203383,,,,0,0,,,2055_275
138103,5203384,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203384/5203384_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203384/5203384_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,0,Systemic manifestations;Narrative review,2055_276
138103,5203385,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203385/5203385_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203385/5203385_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,0,Systemic manifestations;Neurological and neuromuscular manifestations;Neurocognitive manifestations;Comprehensive review,2055_277
138103,5203386,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203386/5203386_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203386/5203386_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,0,Systematic review,2055_278
138103,5203387,,,,0,0,,,2055_279
138103,5203388,,,,0,0,,,2055_280
138103,5203389,,,,0,1,0,Systematic review;Meta-analysis;Cardiopulmonary manifestations,2055_281
138103,5203390,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203390/5203390_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203390/5203390_2756d768-9b55-45d4-a896-b944f0fe93d6.pdf,1,0,1,0,Neurocognitive manifestations;Neurological and neuromuscular manifestations;Comprehensive review,2055_282
138103,5203391,,,,0,0,,,2055_283
138103,5203392,,,,0,0,,,2055_284
138103,5203393,,,,0,0,,,2055_285
138103,5203394,,,,0,1,0,Comprehensive review;Biomarkers,2055_286
138103,5203395,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203395/5203395_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203395/5203395_95fae863-cd30-4e89-bd46-5269f4b7ba3f.pdf,1,0,1,0,Neurological and neuromuscular manifestations;Cardiopulmonary manifestations,2055_287
138103,5203396,,,,0,0,,,2055_288
138103,5203397,,,,0,0,,,2055_289
138103,5203398,,,,0,0,,,2055_290
138103,5203399,,,,0,0,,,2055_291
138103,5203400,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203400/5203400_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203400/5203400_05f5341a-703a-442b-8b22-c352a957350b.pdf,1,0,1,0,Systemic manifestations;Comprehensive review,2055_292
138103,5203401,,,,0,1,0,Comprehensive review;All health outcomes,2055_293
138103,5203402,,,,0,1,0,Systemic manifestations,2055_294
138103,5203403,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203403/5203403_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203403/5203403_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,0,Gastrointestinal manifestations,2055_295
138103,5203404,,,,0,0,,,2055_296
138103,5203405,,,,0,0,,,2055_297
138103,5203406,,,,0,0,,,2055_298
138103,5203407,,,,0,0,,,2055_299
138103,5203408,,,,0,0,,,2055_300
138103,5203409,,,,0,0,,,2055_301
138103,5203410,,,,0,0,,,2055_302
138103,5203411,,,,0,0,,,2055_303
138103,5203412,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203412/5203412_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203412/5203412_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,0,Cardiopulmonary manifestations,2055_304
138103,5203413,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203413/5203413_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203413/5203413_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,0,Neurological and neuromuscular manifestations;Neurocognitive manifestations;Comprehensive review,2055_305
138103,5203414,,,,0,0,,,2055_306
138103,5203415,,,,0,0,,,2055_307
138103,5203416,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203416/5203416_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203416/5203416_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,0,Comprehensive review;All health outcomes,2055_308
138103,5203417,,,,0,0,,,2055_309
138103,5203418,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203418/5203418_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203418/5203418_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,0,Neurocognitive manifestations,2055_310
138103,5203419,,,,0,1,0,Cardiopulmonary manifestations;Comprehensive review,2055_311
138103,5203420,,,,0,0,,,2055_312
138103,5203421,,,,0,0,,,2055_313
138103,5203422,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203422/5203422_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203422/5203422_05f5341a-703a-442b-8b22-c352a957350b.pdf,1,0,1,0,Narrative review,2055_314
138103,5203423,,,,0,0,,,2055_315
138103,5203424,,,,0,0,,,2055_316
138103,5203425,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203425/5203425_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203425/5203425_455964a9-b9c8-424c-8f98-df0e2798e291.pdf,1,0,1,1,Meta-analysis;Systematic review;Neurocognitive manifestations;Psychological manifestations,2055_317
138103,5203426,,,,0,1,0,Neurological and neuromuscular manifestations,2055_318
138103,5203427,,,,0,0,,,2055_319
138103,5203428,,,,0,0,,,2055_320
138103,5203429,,,,0,1,0,Neurological and neuromuscular manifestations,2055_321
138103,5203430,,,,0,0,,,2055_322
138103,5203431,,,,0,0,,,2055_323
138103,5203432,,,,0,0,,,2055_324
138103,5203433,,,,0,0,,,2055_325
138103,5203434,,,,0,0,,,2055_326
138103,5203435,,,,0,0,,,2055_327
138103,5203436,,,,0,0,,,2055_328
138103,5203437,,,,0,1,0,Biomarkers,2055_329
138103,5203438,,,,0,0,,,2055_330
138103,5203439,,,,0,0,,,2055_331
138103,5203440,,,,0,0,,,2055_332
138103,5203441,https://picoportal3prodstorage.blob.core.windows.net/fulltext-embeddings/138103/5203441/5203441_20231227.json,https://picoportal3prodstorage.blob.core.windows.net/fulltext-articles/138103/5203441/5203441_05f5341a-703a-442b-8b22-c352a957350b.pdf,1,0,1,1,Neurological and neuromuscular manifestations;Scoping review;Pediatric,2055_333
138103,5203442,,,,0,0,,,2055_334
138103,5203443,,,,0,0,,,2055_335
